Date,RF
1/26/2015 14:00,0.569592426
1/26/2015 15:00,0.612293721
1/26/2015 16:00,0.407918103
1/26/2015 17:00,0.275388333
1/26/2015 18:00,0.337105068
1/26/2015 19:00,0.299810072
1/26/2015 20:00,0.186447536
1/26/2015 21:00,0.188222285
1/26/2015 22:00,0.521357279
1/26/2015 23:00,0.459693238
1/27/2015 0:00,0.749933223
1/27/2015 1:00,0.193337389
1/27/2015 2:00,0.26584597
1/27/2015 3:00,0.51258279
1/27/2015 4:00,0.286687087
1/27/2015 5:00,0.499448576
1/27/2015 6:00,0.135033541
1/27/2015 7:00,0.077369772
1/27/2015 8:00,0.167582663
1/27/2015 9:00,0.135507276
1/27/2015 10:00,0.128871255
1/27/2015 11:00,0.941744896
1/27/2015 12:00,0.317242159
1/27/2015 13:00,0.425498703
1/27/2015 14:00,0.135911759
1/27/2015 15:00,0.710781165
1/27/2015 16:00,0.110809191
1/27/2015 17:00,0.146392663
1/27/2015 18:00,0.109867393
1/27/2015 19:00,0.12326417
1/27/2015 20:00,0.29018913
1/27/2015 21:00,0.146349005
1/27/2015 22:00,0.003489484
1/27/2015 23:00,0.755647038
1/28/2015 0:00,0.070591556
1/28/2015 1:00,0.313090963
1/28/2015 2:00,0.612913096
1/28/2015 3:00,0.73158667
1/28/2015 4:00,0.535346707
1/28/2015 5:00,0.582240509
1/28/2015 6:00,0.133953737
1/28/2015 7:00,0.130700406
1/28/2015 8:00,0.268707874
1/28/2015 9:00,0.160188789
1/28/2015 10:00,0.987097887
1/28/2015 11:00,0.716353064
1/28/2015 12:00,0.744440189
1/28/2015 13:00,0.176629236
1/28/2015 14:00,0.524303252
1/28/2015 15:00,0.705350155
1/28/2015 16:00,0.208655295
1/28/2015 17:00,0.189213149
1/28/2015 18:00,0.564884244
1/28/2015 19:00,0.205534732
1/28/2015 20:00,0.264527339
1/28/2015 21:00,0.10572589
1/28/2015 22:00,0.38882828
1/28/2015 23:00,0.35334587
1/29/2015 0:00,0.31195261
1/29/2015 1:00,0.292733451
1/29/2015 2:00,0.008364019
1/29/2015 3:00,0.101491105
1/29/2015 4:00,0.30977048
1/29/2015 5:00,0.572241823
1/29/2015 6:00,0.246649002
1/29/2015 7:00,0.19192825
1/29/2015 8:00,0.222582529
1/29/2015 9:00,0.290679883
1/29/2015 10:00,0.232232913
1/29/2015 11:00,0.745581961
1/29/2015 12:00,0.763250115
1/29/2015 13:00,0.293503461
1/29/2015 14:00,0.950476856
1/29/2015 15:00,0.569190646
1/29/2015 16:00,0.43078169
1/29/2015 17:00,0.526537876
1/29/2015 18:00,0.513524135
1/29/2015 19:00,0.113930707
1/29/2015 20:00,0.123472779
1/29/2015 21:00,0.141895751
1/29/2015 22:00,0.624659698
1/29/2015 23:00,0.318701533
1/30/2015 0:00,0.651377132
1/30/2015 1:00,0.351228008
1/30/2015 2:00,0.536850178
1/30/2015 3:00,0.145698552
1/30/2015 4:00,0.702257056
1/30/2015 5:00,0.207239093
1/30/2015 6:00,0.256178208
1/30/2015 7:00,0.093970873
1/30/2015 8:00,0.291339652
1/30/2015 9:00,0.163496325
1/30/2015 10:00,0.140333131
1/30/2015 11:00,0.659769875
1/30/2015 12:00,0.722010593
1/30/2015 13:00,0.796305099
1/30/2015 14:00,0.607612518
1/30/2015 15:00,0.122225934
1/30/2015 16:00,0.415906495
1/30/2015 17:00,0.41798939
1/30/2015 18:00,0.344530728
1/30/2015 19:00,0.276247065
1/30/2015 20:00,0.178074707
1/30/2015 21:00,0.215025908
1/30/2015 22:00,0.697679537
1/30/2015 23:00,0.306130733
1/31/2015 0:00,0.356546492
1/31/2015 1:00,0.747890249
1/31/2015 2:00,0.718987684
1/31/2015 3:00,0.779222693
1/31/2015 4:00,0.574463977
